user_id,amount,device,location,transaction_hour,isFraud,Transaction Amount,Transaction Frequency,Time Since Last Transaction,Device Fingerprinting,Geo-Location Flags,Location-Inconsistent Transactions,Recipient Verification Status,Recipient Blacklist Status,VPN or Proxy Usage,Merchant Category Mismatch,Account Age,User Daily Limit Exceeded,Recent High-Value Transaction Flags,Past Fraudulent Behavior Flags,Normalized Transaction Amount,Fraud Complaints Count,Label
user_152,16.64,android,bukhara,3,0,16.64,8,166.15,7c7b2f8d544c,0,1,1,0,0,0,2138,0,0,0,0.0052,1,0
user_166,457.6,ios,samarkand,17,1,457.6,22,26.32,50a5533fd8dd,0,1,0,1,1,1,116,0,1,1,0.1762,1,1
user_376,25.5,safari,samarkand,11,0,25.5,9,522.04,fc7c518ddea3,0,0,1,0,1,0,1422,0,0,0,0.0086,1,0
user_384,716.92,ios,tashkent,18,0,716.92,12,1313.52,c4bd5dab097b,0,0,1,0,0,0,1416,0,0,0,0.2769,0,0
user_516,25.33,safari,almaty,7,0,25.33,8,1411.7,e260df59e676,0,0,1,0,0,1,3066,0,0,0,0.0086,1,0
user_263,72.03,android,tashkent,17,0,72.03,2,152.91,837dd9a02444,0,0,1,0,0,0,370,0,0,0,0.0267,1,0
user_191,23.08,ios,almaty,17,0,23.08,8,589.67,d4e3b7ba2aca,0,0,1,0,0,0,2184,0,0,0,0.0077,1,0
user_437,161.73,safari,fergana,11,0,161.73,3,240.49,4f4aadd61525,0,0,1,0,0,0,2149,0,0,0,0.0615,0,0
user_426,34.19,android,dubai,17,0,34.19,3,422.6,5322f4ab9b07,0,0,1,0,0,0,1398,0,0,0,0.012,0,0
user_228,36.66,android,tashkent,22,0,36.66,9,1413.31,7793416adf21,0,0,1,0,0,0,1630,0,0,0,0.0129,1,0
user_527,37.44,ios,samarkand,19,0,37.44,13,1418.04,f79f82305ad5,0,0,1,0,0,1,2847,0,0,0,0.0132,1,0
user_403,52.46,ios,tashkent,19,0,52.46,9,695.71,f4774bbdb642,0,0,1,0,0,0,623,0,0,0,0.0191,0,0
user_253,77.27,android,fergana,20,0,77.27,9,288.23,905eca2ed8f4,0,0,0,0,0,0,3427,0,0,0,0.0287,1,0
user_029,125.14,android,bukhara,11,0,125.14,4,801.3,340df91005f9,0,0,1,0,0,0,2119,0,0,0,0.0473,0,0
user_322,6.7,ios,tashkent,19,0,6.7,12,482.17,109b70784ba2,0,0,1,0,0,0,385,0,0,0,0.0013,0,0
user_527,98.87,ios,samarkand,17,0,98.87,14,1339.65,29651a3de27d,0,0,1,0,0,0,1881,0,1,0,0.0371,0,0
user_012,56.61,ios,almaty,21,0,56.61,7,1183.68,fd2af9137ca6,0,0,1,0,1,1,2824,0,0,0,0.0207,0,0
user_370,15.24,android,bukhara,21,0,15.24,13,465.47,86cc8972296a,0,1,1,0,0,0,958,0,0,0,0.0046,1,0
user_123,66.7,chrome,almaty,14,0,66.7,8,55.82,15c6c6c2f6c6,0,0,0,0,0,0,3188,0,0,0,0.0246,1,0
user_205,18.9,ios,istanbul,19,0,18.9,13,1437.25,951dc9a718aa,0,0,1,0,0,0,1667,0,0,0,0.0061,0,0
user_181,49.2,android,tashkent,9,0,49.2,13,993.52,63ba19c15fdc,0,0,1,0,1,0,575,0,0,0,0.0178,0,0
user_053,51.23,android,almaty,13,0,51.23,5,630.28,ae42644a62da,0,0,1,0,0,0,798,0,0,0,0.0186,1,0
user_410,121.26,unknown,tashkent,0,0,121.26,13,436.72,a9d9082bf97d,0,0,1,0,0,0,3583,0,0,0,0.0458,0,0
user_306,13.44,ios,samarkand,8,0,13.44,1,36.24,4bfc223a7b8e,0,0,1,0,0,0,3197,0,0,0,0.0039,0,0
user_159,125.6,android,samarkand,6,0,125.6,9,247.08,ec69a7c5770e,0,0,1,0,1,0,766,0,1,0,0.0475,1,0
user_006,92.59,android,bukhara,18,0,92.59,6,38.28,1db8eee9592d,0,0,0,0,0,0,1751,0,0,0,0.0346,0,0
user_583,199.09,android,tashkent,9,0,199.09,3,872.59,92190e7353a8,0,0,1,0,0,0,3377,0,0,0,0.076,0,0
user_442,215.74,android,tashkent,15,0,215.74,3,965.31,9850b02c5a84,0,0,1,0,0,0,985,0,0,0,0.0824,0,0
user_539,18.79,chrome,tashkent,20,0,18.79,14,1111.18,b1fb143c837a,1,0,1,0,0,0,403,0,0,0,0.006,1,0
user_071,39.55,chrome,samarkand,23,0,39.55,14,293.67,b4e09b949c48,0,0,1,0,0,0,413,0,0,0,0.0141,1,0
user_498,165.36,ios,tashkent,18,0,165.36,10,165.32,e96ce6716fcd,0,0,1,0,0,0,528,0,0,0,0.0629,1,0
user_184,96.75,linux,tashkent,11,0,96.75,1,947.15,6b4f1220b37a,0,0,1,0,0,0,2281,0,0,0,0.0363,1,0
user_377,32.5,safari,istanbul,14,0,32.5,13,734.85,d66eec4580b7,0,0,1,0,0,0,1100,0,0,0,0.0113,1,0
user_088,71.82,android,tashkent,20,0,71.82,8,1264.72,d10446c46fc9,0,0,1,0,0,0,1313,0,0,0,0.0266,1,0
user_236,55.28,ios,samarkand,19,0,55.28,2,781.91,dff9aaf2dc28,0,0,1,0,0,0,2121,0,0,0,0.0202,1,0
user_059,556.74,android,tashkent,18,1,556.74,15,4.53,68947e0b4b22,1,1,0,1,0,1,177,1,0,0,0.2147,8,1
user_347,730.05,android,almaty,19,1,730.05,30,1.17,eea9c5f1578c,1,1,0,0,1,0,150,0,0,1,0.2819,1,1
user_590,126.12,windows,fergana,1,0,126.12,7,1133.07,4e18c1edf58b,0,0,1,0,0,0,1655,0,0,1,0.0477,1,0
user_597,118.73,android,bukhara,7,0,118.73,14,55.81,ac1d5b409464,0,0,1,0,0,0,2916,1,0,0,0.0448,0,0
user_322,14.36,android,samarkand,20,0,14.36,11,1324.68,a9f73d23aa7a,0,1,1,0,0,0,516,0,0,0,0.0043,0,0
user_567,55.59,ios,fergana,22,0,55.59,9,1037.01,0514b0144e34,0,0,1,0,0,0,3052,0,0,0,0.0203,0,0
user_550,11.99,windows,fergana,20,0,11.99,6,1278.26,cecdb160e556,0,0,1,0,0,0,429,0,0,1,0.0034,0,0
user_113,51.2,android,tashkent,1,0,51.2,8,1383.03,4c6e4437083e,0,0,0,0,0,0,604,0,0,0,0.0186,1,0
user_219,96.0,android,tashkent,14,0,96.0,8,348.67,408111ae1142,1,1,1,0,0,0,2820,0,0,0,0.036,0,0
user_342,36.24,windows,almaty,16,0,36.24,9,845.46,61990fa1e764,0,0,1,0,0,0,2450,0,0,0,0.0128,1,0
user_598,77.44,ios,tashkent,17,0,77.44,7,715.32,cfa3a3f70331,0,0,1,0,0,0,2803,0,0,0,0.0288,1,0
user_541,132.84,chrome,istanbul,10,0,132.84,9,788.04,ceb6851fe1bc,0,1,1,0,0,0,3387,0,0,0,0.0503,1,0
user_540,224.78,android,tashkent,12,0,224.78,9,96.68,0b9993244075,0,0,1,0,0,0,2154,0,0,0,0.0859,0,0
user_433,96.87,ios,fergana,15,0,96.87,12,1318.72,38c91408bc80,0,0,1,0,0,0,861,0,0,0,0.0363,0,0
user_482,188.34,chrome,fergana,21,0,188.34,11,1376.1,2af4518617db,0,0,1,0,0,1,941,0,0,0,0.0718,0,0
user_342,31.65,windows,almaty,10,0,31.65,1,996.03,c7939515e8d1,0,0,1,0,0,0,2918,0,0,0,0.011,1,0
user_409,115.49,windows,tashkent,18,0,115.49,6,394.17,0f55dfa1774b,0,1,1,0,0,0,2880,0,0,0,0.0435,1,0
user_591,76.72,android,fergana,9,0,76.72,12,1139.96,0e2fdff29f4d,0,0,1,0,0,1,2510,0,0,0,0.0285,0,0
user_147,73.61,android,almaty,19,0,73.61,8,1060.49,d32f96d14b3c,0,0,1,0,0,0,3227,0,0,0,0.0273,1,0
user_329,31.82,safari,istanbul,8,0,31.82,10,840.17,daf3ce7c5211,1,0,1,0,0,0,1883,0,0,0,0.0111,0,0
user_389,51.17,android,almaty,0,0,51.17,9,270.04,27559b3291aa,0,0,1,0,1,0,3373,0,0,0,0.0186,0,0
user_076,65.53,windows,tashkent,1,0,65.53,4,313.66,9c0d4722d5c5,0,0,1,0,0,1,1483,0,0,0,0.0241,0,0
user_303,212.66,windows,fergana,9,0,212.66,13,861.06,bed55cc32e3a,0,0,1,0,0,0,1171,0,0,0,0.0812,0,0
user_208,110.44,ios,istanbul,4,0,110.44,2,211.64,f6acfb99e6c2,0,0,1,0,0,0,3588,0,0,0,0.0416,0,0
user_460,24.08,android,tashkent,3,0,24.08,11,1050.74,025f9cd06f2a,0,1,1,0,0,0,1936,0,0,0,0.0081,1,0
user_376,15.61,chrome,samarkand,6,0,15.61,9,329.77,98b78fb2161e,0,0,1,0,0,0,3585,0,0,0,0.0048,0,0
user_178,88.63,android,samarkand,10,0,88.63,9,1313.78,12516a6c8ca3,0,0,1,0,0,1,2897,0,0,0,0.0331,0,0
user_516,13.37,ios,almaty,12,0,13.37,12,1298.61,ddf4b93859ca,0,0,1,0,0,0,2712,0,0,0,0.0039,1,0
user_598,146.98,ios,tashkent,13,0,146.98,8,443.98,c8ba6a478b94,0,0,1,0,0,0,2520,0,0,0,0.0557,1,0
user_106,35.07,windows,samarkand,18,0,35.07,3,147.58,c66fb7841472,0,0,0,0,0,0,861,0,0,0,0.0123,0,0
user_202,125.62,android,tashkent,20,0,125.62,5,892.1,d70b91e965e0,0,0,1,0,0,0,3021,0,0,0,0.0475,1,0
user_080,38.83,ios,fergana,16,0,38.83,2,662.26,bc0cc5dec8b7,0,0,1,0,0,0,1923,0,0,0,0.0138,1,0
user_364,106.15,ios,tashkent,12,0,106.15,14,232.63,bed934b6cf05,0,0,1,0,0,0,181,0,0,0,0.0399,0,0
user_113,32.56,android,tashkent,1,0,32.56,3,779.39,4c6e4437083e,0,0,1,0,0,0,1501,0,0,0,0.0114,0,0
user_099,58.31,linux,fergana,17,0,58.31,1,1429.74,6d9dfd947032,0,0,1,0,0,0,2060,0,0,0,0.0213,1,0
user_007,25.3,android,fergana,14,0,25.3,4,127.27,fe6ef3d9b358,0,0,0,0,0,0,3368,0,1,0,0.0085,1,0
user_177,153.67,windows,tashkent,9,0,153.67,5,402.09,dffcd060c6d4,0,0,1,0,0,0,3039,0,0,0,0.0583,0,0
user_097,107.6,android,bukhara,19,0,107.6,12,789.45,fa3dceaa2c6e,0,0,1,0,0,0,1855,0,0,0,0.0405,1,0
user_564,63.1,windows,dubai,2,0,63.1,2,1148.64,3086fa7e2212,0,0,1,0,0,0,3019,0,0,0,0.0232,0,0
user_389,245.25,android,istanbul,0,0,245.25,3,56.45,27559b3291aa,0,0,1,0,0,1,2248,0,0,0,0.0939,1,0
user_066,46.78,android,tashkent,6,0,46.78,12,1063.19,d196a55e0017,0,0,1,0,0,0,1861,0,0,0,0.0169,0,0
user_467,125.14,android,samarkand,1,0,125.14,6,227.24,f78a5d8928bb,0,0,1,0,0,0,2977,0,0,0,0.0473,0,0
user_023,8.96,android,tashkent,10,0,8.96,6,1201.26,0f4128880e94,0,0,1,0,0,0,1408,0,0,0,0.0022,0,0
user_192,34.39,ios,tashkent,0,0,34.39,7,1005.97,f2c9a9cd1740,0,0,0,0,0,0,351,0,0,0,0.0121,1,0
user_454,45.43,android,tashkent,22,0,45.43,12,673.68,5d48a3a1c76c,0,0,1,0,0,0,3427,0,1,0,0.0163,0,0
user_547,505.05,ios,tashkent,14,0,505.05,9,1188.43,6b793e567e01,0,0,1,0,0,0,1540,0,0,0,0.1947,0,0
user_160,42.92,ios,fergana,16,0,42.92,4,1063.6,fb823645f045,0,0,1,0,0,0,224,0,0,0,0.0154,1,0
user_584,64.18,chrome,istanbul,7,0,64.18,5,1100.45,61b037f7fb34,0,0,1,0,0,0,3278,0,0,0,0.0236,0,0
user_584,35.45,chrome,istanbul,19,0,35.45,11,439.0,c16fe52516fb,0,0,1,0,0,0,1299,0,0,0,0.0125,0,0
user_163,19.72,android,samarkand,6,0,19.72,2,903.38,248d7da1414d,0,0,1,0,0,0,1931,0,0,0,0.0064,0,0
user_161,18.95,android,almaty,10,0,18.95,6,228.96,6388ae0b6cda,0,0,1,0,0,0,1735,0,0,0,0.0061,1,0
user_342,91.96,windows,almaty,17,0,91.96,4,1187.41,81841ca2643d,0,0,0,0,0,0,1171,0,0,0,0.0344,0,0
user_501,97.87,windows,istanbul,7,0,97.87,5,772.71,a2ff9a172c13,0,0,1,0,0,0,2706,0,0,0,0.0367,1,0
user_096,33.02,ios,bukhara,12,0,33.02,7,1193.09,59b1a555c4e8,0,0,1,0,0,0,429,0,1,0,0.0115,1,0
user_150,153.17,ios,istanbul,10,0,153.17,6,327.73,4e677739de64,0,0,0,0,0,0,875,0,0,0,0.0581,0,0
user_149,48.52,windows,dubai,14,0,48.52,8,213.78,a66883d03977,0,0,0,0,0,0,3376,0,0,0,0.0175,1,0
user_284,28.04,ios,tashkent,10,0,28.04,6,1001.45,a5ed468c2c80,0,0,1,0,0,0,3376,0,0,0,0.0096,1,0
user_176,70.47,chrome,fergana,12,0,70.47,10,112.34,11f6bfbb947c,0,0,1,0,0,0,3648,0,0,0,0.0261,1,0
user_147,37.95,android,almaty,7,0,37.95,14,374.02,b0a0844d7a62,0,0,0,0,1,1,3584,0,1,0,0.0134,0,0
user_214,142.52,ios,tashkent,4,0,142.52,8,1311.29,4df90a17013a,0,0,1,0,0,0,2938,0,1,0,0.054,1,0
user_236,50.56,ios,samarkand,8,0,50.56,13,217.19,f05986757d4d,0,0,1,0,0,0,248,0,0,0,0.0183,1,0
user_405,86.57,safari,tashkent,6,0,86.57,14,559.53,637b200d4790,0,0,0,0,0,0,3035,0,0,0,0.0323,0,0
user_158,198.12,ios,tashkent,12,0,198.12,14,1363.27,3e25ba37e339,0,0,1,0,0,0,2106,0,0,0,0.0756,1,0
user_498,78.76,ios,tashkent,1,0,78.76,4,58.2,2102a5ff35b5,0,1,1,0,0,0,905,0,0,0,0.0293,1,0
user_079,25.37,ios,tashkent,20,0,25.37,12,657.89,3db2dd5a911b,0,0,1,0,0,1,453,0,0,1,0.0086,0,0
user_389,39.29,android,istanbul,17,0,39.29,7,1138.91,b5fba1b2a12a,0,1,0,0,0,0,1711,0,0,0,0.014,0,0
user_425,17.72,ios,fergana,3,0,17.72,3,1311.66,965c54046ae5,0,0,1,0,0,0,263,0,0,0,0.0056,0,0
user_064,60.71,android,tashkent,3,0,60.71,1,1067.16,18dfe85f19fe,0,0,1,0,0,0,2794,0,0,0,0.0223,1,0
user_026,105.8,android,dubai,3,0,105.8,13,1282.63,508b9cea549a,0,0,1,0,0,0,1310,0,0,0,0.0398,1,0
user_553,42.78,windows,fergana,17,0,42.78,9,78.46,ec531e9ad507,0,0,1,0,0,0,2019,0,0,0,0.0153,1,0
user_186,155.8,android,tashkent,18,0,155.8,9,170.83,dc30d16d9c7d,0,0,1,0,1,0,2432,0,0,0,0.0592,1,0
user_298,42.9,chrome,istanbul,6,0,42.9,6,1070.19,a71fdae5c61c,0,0,1,0,0,0,2202,0,0,0,0.0154,1,0
user_176,55.67,linux,istanbul,9,0,55.67,2,1092.19,3e56d7afe174,0,0,1,0,0,0,842,0,0,0,0.0203,0,0
user_218,69.16,windows,almaty,5,0,69.16,8,883.43,5f3acdea44c1,0,1,1,0,0,0,251,0,0,0,0.0256,0,0
user_500,61.4,safari,fergana,0,0,61.4,10,1059.69,d8a4759a8274,0,0,0,0,0,0,3599,0,0,0,0.0225,0,0
user_347,262.66,android,almaty,14,0,262.66,6,1239.85,7898c7e29179,0,0,1,0,0,0,2493,0,0,0,0.1006,1,0
user_239,30.75,android,tashkent,22,0,30.75,7,799.13,6846da2bbe76,0,0,1,0,0,0,2974,0,0,0,0.0107,0,0
user_158,196.43,ios,tashkent,7,0,196.43,13,1365.73,b02343982764,0,0,1,1,0,1,2771,0,0,0,0.0749,0,0
user_431,19.95,windows,fergana,18,0,19.95,1,1008.88,0cf2c4144c86,0,0,1,0,0,0,775,0,1,0,0.0065,1,0
user_258,24.41,safari,tashkent,20,0,24.41,3,695.49,47522471d10e,0,0,1,0,0,0,3204,0,1,0,0.0082,1,0
user_505,30.24,ios,tashkent,16,0,30.24,1,624.34,5642e59e217b,0,0,1,0,0,0,3238,0,0,0,0.0105,0,0
user_450,12.14,ios,tashkent,15,0,12.14,10,1087.74,8eb989a704be,0,0,1,0,0,0,1127,0,0,0,0.0034,1,0
user_111,30.63,android,tashkent,20,0,30.63,1,918.96,97a0b27203d6,0,0,0,0,0,0,648,0,0,0,0.0106,1,0
user_139,537.01,linux,tashkent,15,0,537.01,12,1182.6,131d16edb2e0,0,0,1,0,0,0,2924,0,0,0,0.2071,1,0
user_530,184.07,ios,fergana,18,0,184.07,12,1131.19,fdb2cf85a4b7,0,0,1,0,0,0,2634,0,0,0,0.0701,0,0
user_557,28.28,ios,tashkent,10,0,28.28,11,769.13,37c64185645d,0,0,1,0,0,0,2377,0,0,0,0.0097,0,0
user_244,88.11,android,istanbul,9,0,88.11,13,1363.44,385dee389b13,0,0,1,0,0,0,1828,0,1,0,0.0329,0,0
user_184,315.93,linux,tashkent,21,0,315.93,1,1023.0,b1c17367d437,0,0,1,0,1,0,3421,0,0,0,0.1213,1,0
user_391,75.72,android,fergana,22,0,75.72,4,313.18,b3ba9f49f6cd,0,0,0,1,0,0,1749,0,0,0,0.0281,1,0
user_460,49.41,windows,tashkent,5,0,49.41,13,902.07,1bcbfa69f700,0,0,1,0,0,0,1940,0,0,0,0.0179,0,0
user_043,31.94,windows,fergana,18,0,31.94,7,314.56,0b0aa7dcfb22,0,0,1,0,0,0,2912,0,0,0,0.0111,1,0
user_369,70.64,ios,tashkent,7,0,70.64,7,817.98,348b8b9e7ea2,0,0,1,0,0,0,1216,0,0,0,0.0261,1,0
user_229,21.25,chrome,tashkent,4,0,21.25,12,1143.81,e012434f69c6,0,0,1,0,1,0,855,0,0,0,0.007,1,0
user_535,40.21,chrome,samarkand,7,0,40.21,13,1175.63,5f2a3863d31d,0,0,1,0,0,1,2129,0,0,0,0.0143,0,0
user_567,21.61,ios,tashkent,15,0,21.61,5,947.66,a2a95708fec3,0,0,1,0,0,0,1352,0,0,0,0.0071,1,0
user_320,61.84,safari,almaty,21,0,61.84,12,1134.46,ab60d35d4f40,0,0,1,0,0,0,2487,0,0,0,0.0227,1,0
user_247,22.0,chrome,almaty,7,0,22.0,6,695.85,fb5f11233426,0,0,1,0,0,0,1897,0,0,0,0.0073,0,0
user_111,276.16,windows,fergana,23,1,276.16,29,26.76,f6bc181ef557,1,1,0,0,1,1,102,1,1,1,0.1059,6,1
user_088,98.69,safari,tashkent,18,0,98.69,5,1270.25,8302ee86b5ae,0,0,1,0,0,0,957,0,1,0,0.037,0,0
user_424,13.13,emulator,samarkand,1,0,13.13,7,725.24,bf8c0fe7b543,0,0,1,0,0,0,2647,0,0,0,0.0038,1,0
user_522,50.42,linux,samarkand,11,0,50.42,14,524.81,70ebe81db78d,0,0,1,0,0,0,2312,0,0,0,0.0183,1,0
user_107,127.82,android,tashkent,20,0,127.82,9,1153.76,a43cfa69a27e,0,0,1,0,0,0,791,0,0,0,0.0483,1,0
user_227,18.39,ios,samarkand,10,0,18.39,6,101.17,ffdb0a77eb0c,0,0,0,0,0,0,3162,0,0,0,0.0059,0,0
user_345,27.03,chrome,tashkent,1,0,27.03,12,1381.28,37629f747387,0,1,1,0,0,0,2803,0,0,0,0.0092,1,0
user_554,30.14,ios,tashkent,23,0,30.14,14,509.49,d37eb1f60497,0,0,1,0,0,0,1127,0,0,0,0.0104,0,0
user_513,32.34,android,istanbul,0,0,32.34,10,917.76,d3e04f80cadb,0,0,1,0,0,0,3407,0,0,0,0.0113,0,0
user_302,169.89,safari,fergana,18,0,169.89,4,996.49,42a84cf0c461,0,0,1,0,0,0,1591,0,0,0,0.0646,0,0
user_120,62.73,ios,dubai,21,0,62.73,3,223.28,c2f7b2748cad,0,0,1,0,0,0,1543,0,0,0,0.0231,0,0
user_570,120.66,ios,tashkent,11,0,120.66,9,1190.23,20378ee36011,0,0,1,1,0,0,833,0,0,0,0.0455,0,0
user_519,39.75,android,samarkand,10,0,39.75,7,836.68,0d0debc3447b,0,0,1,0,0,0,2673,0,0,0,0.0141,0,0
user_256,82.22,windows,almaty,16,0,82.22,11,492.38,fccaed5235d2,0,0,1,0,0,0,2514,0,1,0,0.0306,0,0
user_424,36.33,windows,samarkand,16,0,36.33,14,1229.47,0f238a514e11,0,0,1,0,0,0,3400,0,1,0,0.0128,0,0
user_388,55.2,ios,tashkent,20,0,55.2,13,911.36,e879bf13a79d,0,0,1,1,0,0,3226,0,0,0,0.0201,0,0
user_208,32.91,windows,istanbul,13,0,32.91,6,1137.95,b93d7c9b04e2,0,0,1,0,0,0,3217,1,0,0,0.0115,0,0
user_554,28.83,ios,tashkent,15,0,28.83,7,1429.16,20cc0fb33107,0,0,1,0,0,0,846,0,0,0,0.0099,1,0
user_320,101.18,safari,almaty,16,0,101.18,8,213.69,f2938a36d6d1,0,0,1,0,0,0,2586,0,0,0,0.038,0,0
user_484,107.42,windows,almaty,20,0,107.42,5,1086.93,2a84c3a5474b,0,0,1,0,0,0,649,0,0,0,0.0404,0,0
user_572,18.42,android,tashkent,9,0,18.42,3,1098.32,4e255e6033a8,0,0,1,0,0,0,2655,0,0,0,0.0059,1,0
user_464,127.49,chrome,fergana,2,0,127.49,3,1263.31,4296b99f52e5,0,0,1,0,0,1,2367,0,0,0,0.0482,1,0
user_320,81.62,safari,almaty,0,0,81.62,13,605.37,db699d66d36d,0,0,1,0,0,0,663,0,0,0,0.0304,1,0
user_472,72.7,android,almaty,15,0,72.7,2,1256.21,051d6ecf4d96,0,0,0,0,0,0,3541,0,0,0,0.0269,0,0
user_125,42.27,chrome,bukhara,23,0,42.27,8,932.24,e8f2c261c0a1,0,0,1,0,0,0,2178,0,0,0,0.0151,0,0
user_592,73.28,android,fergana,7,0,73.28,1,126.97,580301b95609,0,0,1,0,0,0,1787,0,0,0,0.0272,0,0
user_079,32.73,ios,tashkent,21,0,32.73,12,74.44,6991a1e53a9a,0,0,1,0,0,0,2426,0,0,0,0.0114,0,0
user_204,223.27,linux,fergana,19,0,223.27,8,708.89,cf726690a38a,0,0,1,0,0,0,1210,0,0,0,0.0853,0,0
user_442,178.87,android,foreign_ip,15,0,178.87,3,1138.02,9850b02c5a84,0,0,1,0,0,0,2786,0,0,0,0.0681,0,0
user_395,245.56,android,tashkent,21,0,245.56,9,571.77,d93da1e18c6f,0,0,1,0,0,0,1089,0,1,0,0.094,1,0
user_572,48.71,android,tashkent,13,0,48.71,12,1231.08,463e03f24188,0,0,1,0,0,0,3114,0,0,0,0.0176,1,0
user_123,59.28,chrome,almaty,21,0,59.28,14,723.89,1ab79453016a,0,0,1,0,0,0,1680,0,0,0,0.0217,1,0
user_089,19.1,android,tashkent,16,0,19.1,12,67.07,14a1a9d3fb45,0,0,0,0,0,0,2478,0,0,0,0.0061,1,0
user_582,31.98,android,samarkand,7,0,31.98,11,1402.87,a416bf574c21,0,0,1,0,0,0,2480,0,0,0,0.0111,0,0
user_291,140.01,android,tashkent,23,0,140.01,2,720.35,adeadb0aebfd,0,0,1,0,0,0,199,0,0,0,0.053,1,0
user_298,27.58,chrome,almaty,5,0,27.58,10,946.69,5f1999c0ed16,0,0,1,0,1,0,3070,0,0,0,0.0094,1,0
user_035,29.02,linux,tashkent,2,0,29.02,9,311.0,8e6701c03762,0,0,1,0,0,0,621,0,0,0,0.01,0,0
user_578,46.86,ios,samarkand,2,0,46.86,6,449.24,dc48877d0ec2,0,0,1,0,0,0,929,0,0,0,0.0169,1,0
user_303,60.08,windows,fergana,17,0,60.08,1,712.84,bf0646feba71,0,0,1,0,0,0,959,0,0,0,0.022,1,0
user_062,43.91,ios,tashkent,16,0,43.91,5,1237.23,bfe231a3da5f,1,0,1,0,0,0,1455,0,0,0,0.0158,0,0
user_539,19.03,chrome,tashkent,21,0,19.03,10,173.76,700c64a08a9a,0,0,1,0,0,0,777,0,0,0,0.0061,0,0
user_451,107.1,android,istanbul,15,0,107.1,9,1130.28,6a27f1483e03,0,0,1,0,0,0,3288,0,1,0,0.0403,0,0
user_274,91.94,safari,tashkent,9,0,91.94,13,846.88,4fa579d9a043,0,0,1,0,0,0,3371,1,0,0,0.0344,0,0
user_289,65.43,ios,tashkent,13,0,65.43,6,734.53,85966c27e03d,0,0,1,0,0,1,1675,0,0,0,0.0241,1,0
user_522,58.21,linux,samarkand,15,0,58.21,7,1265.99,b715530ac4ea,0,0,1,0,0,0,2808,0,0,0,0.0213,0,0
user_018,52.28,chrome,fergana,0,0,52.28,4,196.55,5327d91b0f23,0,0,1,0,0,0,370,1,0,0,0.019,0,0
user_198,53.76,android,samarkand,10,0,53.76,1,1426.96,4236386b7cee,0,0,1,0,0,0,1038,0,0,0,0.0196,1,0
user_059,209.09,android,tashkent,21,0,209.09,5,1235.03,122ca40372cd,1,0,1,0,0,0,1388,0,0,0,0.0798,0,0
user_131,61.49,ios,fergana,12,0,61.49,2,489.29,cad91cca097d,0,0,1,1,0,0,1745,0,0,0,0.0226,1,0
user_050,15.86,windows,tashkent,23,0,15.86,8,666.72,d524964aa8a8,0,0,1,0,0,0,3455,0,0,0,0.0049,1,0
user_157,40.55,ios,tashkent,6,0,40.55,4,65.25,50bb0ae00c93,0,0,1,0,0,0,2858,0,0,0,0.0145,0,0
user_297,116.52,android,tashkent,17,0,116.52,1,773.92,c5009288b812,0,0,1,0,1,0,3164,0,0,0,0.0439,0,0
user_212,118.49,android,samarkand,0,0,118.49,10,802.28,8d84c498d26b,0,0,1,0,0,1,2735,0,0,0,0.0447,0,0
user_188,84.01,android,tashkent,15,0,84.01,7,1336.47,5c25b85f864e,0,0,1,0,0,0,841,0,0,0,0.0313,0,0
user_427,49.97,safari,almaty,16,0,49.97,12,576.98,985ef9cc51c7,0,0,1,0,0,0,2003,0,0,0,0.0181,0,0
user_105,121.14,ios,tashkent,10,0,121.14,11,834.57,7c11ae58b864,0,0,0,1,0,1,3015,0,0,0,0.0457,1,0
user_264,314.35,android,tashkent,19,0,314.35,2,1074.27,f2196fe82d00,0,0,1,0,0,0,364,0,1,0,0.1207,0,0
user_530,126.1,ios,fergana,22,0,126.1,3,888.01,4f17a2b3841d,0,0,1,0,0,0,2688,0,0,0,0.0476,1,0
user_298,31.6,chrome,istanbul,17,0,31.6,14,250.21,6906c07b18a1,0,0,1,0,0,0,2253,0,0,0,0.011,1,0
user_578,39.11,ios,samarkand,8,0,39.11,9,272.26,2f63bac50705,0,0,1,0,0,0,397,0,0,0,0.0139,0,0
user_001,20.89,emulator,tashkent,23,0,20.89,13,225.06,51be7e32b19f,0,0,1,0,0,0,1887,0,0,0,0.0068,1,0
user_512,37.99,android,almaty,21,0,37.99,9,337.0,361792f26827,0,0,1,0,0,0,3092,1,0,0,0.0135,1,0
user_080,47.97,linux,bukhara,18,0,47.97,2,492.94,b404a3e373d0,0,0,1,0,0,0,624,0,0,0,0.0173,0,0
user_503,37.45,android,bukhara,19,0,37.45,3,1072.93,25c8d219ef83,0,0,1,0,0,0,1238,0,0,0,0.0133,1,0
user_040,93.11,android,almaty,17,0,93.11,11,115.91,e9fc6afe77cf,0,0,1,0,0,0,979,0,0,0,0.0348,0,0
user_220,103.6,ios,samarkand,22,0,103.6,12,1186.83,9b19b45659ce,0,0,1,0,0,0,3310,0,0,0,0.0389,0,0
user_557,44.32,ios,tashkent,23,0,44.32,9,400.07,7d82db8df039,0,0,1,0,0,0,1315,0,0,0,0.0159,1,0
user_263,69.0,android,tashkent,5,0,69.0,1,894.93,cb2671a5fb31,0,0,1,0,0,0,1277,0,0,0,0.0255,1,0
